well_oligo	plate_oligo	cell_type	replicate	time_point	drug_dose	Combo	catalog_number	vehicle	dose_pattern	dose_character	dose	treatment	CAS.Number	M.w.	name	SMILES
plate8_C7	plate14	A549	rep1	24	S1002_4	plate8_C7plate14	S1002	FALSE	4	10	10	S1002	852808-04-9	813.43	ABT-737	CN(C)CCC(CSC1=CC=CC=C1)NC2=CC=C(C=C2[N+]([O-])=O)[S](=O)(=O)NC(=O)C3=CC=C(C=C3)N4CCN(CC4)CC5=C(C=CC=C5)C6=CC=C(Cl)C=C6
plate8_C7	plate22	MCF7	rep1	24	S1002_4	plate8_C7plate22	S1002	FALSE	4	10	10	S1002	852808-04-9	813.43	ABT-737	CN(C)CCC(CSC1=CC=CC=C1)NC2=CC=C(C=C2[N+]([O-])=O)[S](=O)(=O)NC(=O)C3=CC=C(C=C3)N4CCN(CC4)CC5=C(C=CC=C5)C6=CC=C(Cl)C=C6
plate8_C1	plate30	K562	rep2	24	S1002_4	plate8_C1plate30	S1002	FALSE	4	10	10	S1002	852808-04-9	813.43	ABT-737	CN(C)CCC(CSC1=CC=CC=C1)NC2=CC=C(C=C2[N+]([O-])=O)[S](=O)(=O)NC(=O)C3=CC=C(C=C3)N4CCN(CC4)CC5=C(C=CC=C5)C6=CC=C(Cl)C=C6
plate8_C1	plate38	A549	rep2	24	S1002_4	plate8_C1plate38	S1002	FALSE	4	10	10	S1002	852808-04-9	813.43	ABT-737	CN(C)CCC(CSC1=CC=CC=C1)NC2=CC=C(C=C2[N+]([O-])=O)[S](=O)(=O)NC(=O)C3=CC=C(C=C3)N4CCN(CC4)CC5=C(C=CC=C5)C6=CC=C(Cl)C=C6
plate8_C1	plate46	MCF7	rep2	24	S1002_4	plate8_C1plate46	S1002	FALSE	4	10	10	S1002	852808-04-9	813.43	ABT-737	CN(C)CCC(CSC1=CC=CC=C1)NC2=CC=C(C=C2[N+]([O-])=O)[S](=O)(=O)NC(=O)C3=CC=C(C=C3)N4CCN(CC4)CC5=C(C=CC=C5)C6=CC=C(Cl)C=C6
plate8_C1	plate6	K562	rep1	24	S1002_3	plate8_C1plate6	S1002	FALSE	3	100	100	S1002	852808-04-9	813.43	ABT-737	CN(C)CCC(CSC1=CC=CC=C1)NC2=CC=C(C=C2[N+]([O-])=O)[S](=O)(=O)NC(=O)C3=CC=C(C=C3)N4CCN(CC4)CC5=C(C=CC=C5)C6=CC=C(Cl)C=C6
plate8_C1	plate14	A549	rep1	24	S1002_3	plate8_C1plate14	S1002	FALSE	3	100	100	S1002	852808-04-9	813.43	ABT-737	CN(C)CCC(CSC1=CC=CC=C1)NC2=CC=C(C=C2[N+]([O-])=O)[S](=O)(=O)NC(=O)C3=CC=C(C=C3)N4CCN(CC4)CC5=C(C=CC=C5)C6=CC=C(Cl)C=C6
plate8_C1	plate22	MCF7	rep1	24	S1002_3	plate8_C1plate22	S1002	FALSE	3	100	100	S1002	852808-04-9	813.43	ABT-737	CN(C)CCC(CSC1=CC=CC=C1)NC2=CC=C(C=C2[N+]([O-])=O)[S](=O)(=O)NC(=O)C3=CC=C(C=C3)N4CCN(CC4)CC5=C(C=CC=C5)C6=CC=C(Cl)C=C6
plate7_C7	plate29	K562	rep2	24	S1002_3	plate7_C7plate29	S1002	FALSE	3	100	100	S1002	852808-04-9	813.43	ABT-737	CN(C)CCC(CSC1=CC=CC=C1)NC2=CC=C(C=C2[N+]([O-])=O)[S](=O)(=O)NC(=O)C3=CC=C(C=C3)N4CCN(CC4)CC5=C(C=CC=C5)C6=CC=C(Cl)C=C6
plate7_C7	plate37	A549	rep2	24	S1002_3	plate7_C7plate37	S1002	FALSE	3	100	100	S1002	852808-04-9	813.43	ABT-737	CN(C)CCC(CSC1=CC=CC=C1)NC2=CC=C(C=C2[N+]([O-])=O)[S](=O)(=O)NC(=O)C3=CC=C(C=C3)N4CCN(CC4)CC5=C(C=CC=C5)C6=CC=C(Cl)C=C6
plate7_C7	plate45	MCF7	rep2	24	S1002_3	plate7_C7plate45	S1002	FALSE	3	100	100	S1002	852808-04-9	813.43	ABT-737	CN(C)CCC(CSC1=CC=CC=C1)NC2=CC=C(C=C2[N+]([O-])=O)[S](=O)(=O)NC(=O)C3=CC=C(C=C3)N4CCN(CC4)CC5=C(C=CC=C5)C6=CC=C(Cl)C=C6
plate7_C7	plate5	K562	rep1	24	S1002_2	plate7_C7plate5	S1002	FALSE	2	1000	1000	S1002	852808-04-9	813.43	ABT-737	CN(C)CCC(CSC1=CC=CC=C1)NC2=CC=C(C=C2[N+]([O-])=O)[S](=O)(=O)NC(=O)C3=CC=C(C=C3)N4CCN(CC4)CC5=C(C=CC=C5)C6=CC=C(Cl)C=C6
plate7_C7	plate13	A549	rep1	24	S1002_2	plate7_C7plate13	S1002	FALSE	2	1000	1000	S1002	852808-04-9	813.43	ABT-737	CN(C)CCC(CSC1=CC=CC=C1)NC2=CC=C(C=C2[N+]([O-])=O)[S](=O)(=O)NC(=O)C3=CC=C(C=C3)N4CCN(CC4)CC5=C(C=CC=C5)C6=CC=C(Cl)C=C6
plate7_C7	plate21	MCF7	rep1	24	S1002_2	plate7_C7plate21	S1002	FALSE	2	1000	1000	S1002	852808-04-9	813.43	ABT-737	CN(C)CCC(CSC1=CC=CC=C1)NC2=CC=C(C=C2[N+]([O-])=O)[S](=O)(=O)NC(=O)C3=CC=C(C=C3)N4CCN(CC4)CC5=C(C=CC=C5)C6=CC=C(Cl)C=C6
plate7_C1	plate29	K562	rep2	24	S1002_2	plate7_C1plate29	S1002	FALSE	2	1000	1000	S1002	852808-04-9	813.43	ABT-737	CN(C)CCC(CSC1=CC=CC=C1)NC2=CC=C(C=C2[N+]([O-])=O)[S](=O)(=O)NC(=O)C3=CC=C(C=C3)N4CCN(CC4)CC5=C(C=CC=C5)C6=CC=C(Cl)C=C6
plate7_C1	plate37	A549	rep2	24	S1002_2	plate7_C1plate37	S1002	FALSE	2	1000	1000	S1002	852808-04-9	813.43	ABT-737	CN(C)CCC(CSC1=CC=CC=C1)NC2=CC=C(C=C2[N+]([O-])=O)[S](=O)(=O)NC(=O)C3=CC=C(C=C3)N4CCN(CC4)CC5=C(C=CC=C5)C6=CC=C(Cl)C=C6
plate7_C1	plate45	MCF7	rep2	24	S1002_2	plate7_C1plate45	S1002	FALSE	2	1000	1000	S1002	852808-04-9	813.43	ABT-737	CN(C)CCC(CSC1=CC=CC=C1)NC2=CC=C(C=C2[N+]([O-])=O)[S](=O)(=O)NC(=O)C3=CC=C(C=C3)N4CCN(CC4)CC5=C(C=CC=C5)C6=CC=C(Cl)C=C6
plate7_C1	plate5	K562	rep1	24	S1002_1	plate7_C1plate5	S1002	FALSE	1	10000	10000	S1002	852808-04-9	813.43	ABT-737	CN(C)CCC(CSC1=CC=CC=C1)NC2=CC=C(C=C2[N+]([O-])=O)[S](=O)(=O)NC(=O)C3=CC=C(C=C3)N4CCN(CC4)CC5=C(C=CC=C5)C6=CC=C(Cl)C=C6
plate7_C1	plate13	A549	rep1	24	S1002_1	plate7_C1plate13	S1002	FALSE	1	10000	10000	S1002	852808-04-9	813.43	ABT-737	CN(C)CCC(CSC1=CC=CC=C1)NC2=CC=C(C=C2[N+]([O-])=O)[S](=O)(=O)NC(=O)C3=CC=C(C=C3)N4CCN(CC4)CC5=C(C=CC=C5)C6=CC=C(Cl)C=C6
plate7_C1	plate21	MCF7	rep1	24	S1002_1	plate7_C1plate21	S1002	FALSE	1	10000	10000	S1002	852808-04-9	813.43	ABT-737	CN(C)CCC(CSC1=CC=CC=C1)NC2=CC=C(C=C2[N+]([O-])=O)[S](=O)(=O)NC(=O)C3=CC=C(C=C3)N4CCN(CC4)CC5=C(C=CC=C5)C6=CC=C(Cl)C=C6
plate8_C7	plate30	K562	rep2	24	S1002_1	plate8_C7plate30	S1002	FALSE	1	10000	10000	S1002	852808-04-9	813.43	ABT-737	CN(C)CCC(CSC1=CC=CC=C1)NC2=CC=C(C=C2[N+]([O-])=O)[S](=O)(=O)NC(=O)C3=CC=C(C=C3)N4CCN(CC4)CC5=C(C=CC=C5)C6=CC=C(Cl)C=C6
plate8_C7	plate38	A549	rep2	24	S1002_1	plate8_C7plate38	S1002	FALSE	1	10000	10000	S1002	852808-04-9	813.43	ABT-737	CN(C)CCC(CSC1=CC=CC=C1)NC2=CC=C(C=C2[N+]([O-])=O)[S](=O)(=O)NC(=O)C3=CC=C(C=C3)N4CCN(CC4)CC5=C(C=CC=C5)C6=CC=C(Cl)C=C6
plate8_C7	plate46	MCF7	rep2	24	S1002_1	plate8_C7plate46	S1002	FALSE	1	10000	10000	S1002	852808-04-9	813.43	ABT-737	CN(C)CCC(CSC1=CC=CC=C1)NC2=CC=C(C=C2[N+]([O-])=O)[S](=O)(=O)NC(=O)C3=CC=C(C=C3)N4CCN(CC4)CC5=C(C=CC=C5)C6=CC=C(Cl)C=C6
plate8_E7	plate6	K562	rep1	24	S1003_4	plate8_E7plate6	S1003	FALSE	4	10	10	S1003	796967-16-3	375.41	Linifanib (ABT-869)	CC1=CC(=C(F)C=C1)NC(=O)NC2=CC=C(C=C2)C3=C4C(=N[NH]C4=CC=C3)N
plate8_E7	plate14	A549	rep1	24	S1003_4	plate8_E7plate14	S1003	FALSE	4	10	10	S1003	796967-16-3	375.41	Linifanib (ABT-869)	CC1=CC(=C(F)C=C1)NC(=O)NC2=CC=C(C=C2)C3=C4C(=N[NH]C4=CC=C3)N
plate8_E7	plate22	MCF7	rep1	24	S1003_4	plate8_E7plate22	S1003	FALSE	4	10	10	S1003	796967-16-3	375.41	Linifanib (ABT-869)	CC1=CC(=C(F)C=C1)NC(=O)NC2=CC=C(C=C2)C3=C4C(=N[NH]C4=CC=C3)N
plate8_E1	plate30	K562	rep2	24	S1003_4	plate8_E1plate30	S1003	FALSE	4	10	10	S1003	796967-16-3	375.41	Linifanib (ABT-869)	CC1=CC(=C(F)C=C1)NC(=O)NC2=CC=C(C=C2)C3=C4C(=N[NH]C4=CC=C3)N
plate8_E1	plate38	A549	rep2	24	S1003_4	plate8_E1plate38	S1003	FALSE	4	10	10	S1003	796967-16-3	375.41	Linifanib (ABT-869)	CC1=CC(=C(F)C=C1)NC(=O)NC2=CC=C(C=C2)C3=C4C(=N[NH]C4=CC=C3)N
plate8_E1	plate46	MCF7	rep2	24	S1003_4	plate8_E1plate46	S1003	FALSE	4	10	10	S1003	796967-16-3	375.41	Linifanib (ABT-869)	CC1=CC(=C(F)C=C1)NC(=O)NC2=CC=C(C=C2)C3=C4C(=N[NH]C4=CC=C3)N
plate8_E1	plate6	K562	rep1	24	S1003_3	plate8_E1plate6	S1003	FALSE	3	100	100	S1003	796967-16-3	375.41	Linifanib (ABT-869)	CC1=CC(=C(F)C=C1)NC(=O)NC2=CC=C(C=C2)C3=C4C(=N[NH]C4=CC=C3)N
plate8_E1	plate14	A549	rep1	24	S1003_3	plate8_E1plate14	S1003	FALSE	3	100	100	S1003	796967-16-3	375.41	Linifanib (ABT-869)	CC1=CC(=C(F)C=C1)NC(=O)NC2=CC=C(C=C2)C3=C4C(=N[NH]C4=CC=C3)N
plate8_E1	plate22	MCF7	rep1	24	S1003_3	plate8_E1plate22	S1003	FALSE	3	100	100	S1003	796967-16-3	375.41	Linifanib (ABT-869)	CC1=CC(=C(F)C=C1)NC(=O)NC2=CC=C(C=C2)C3=C4C(=N[NH]C4=CC=C3)N
plate7_E7	plate29	K562	rep2	24	S1003_3	plate7_E7plate29	S1003	FALSE	3	100	100	S1003	796967-16-3	375.41	Linifanib (ABT-869)	CC1=CC(=C(F)C=C1)NC(=O)NC2=CC=C(C=C2)C3=C4C(=N[NH]C4=CC=C3)N
plate7_E7	plate37	A549	rep2	24	S1003_3	plate7_E7plate37	S1003	FALSE	3	100	100	S1003	796967-16-3	375.41	Linifanib (ABT-869)	CC1=CC(=C(F)C=C1)NC(=O)NC2=CC=C(C=C2)C3=C4C(=N[NH]C4=CC=C3)N
plate7_E7	plate45	MCF7	rep2	24	S1003_3	plate7_E7plate45	S1003	FALSE	3	100	100	S1003	796967-16-3	375.41	Linifanib (ABT-869)	CC1=CC(=C(F)C=C1)NC(=O)NC2=CC=C(C=C2)C3=C4C(=N[NH]C4=CC=C3)N
plate7_E7	plate5	K562	rep1	24	S1003_2	plate7_E7plate5	S1003	FALSE	2	1000	1000	S1003	796967-16-3	375.41	Linifanib (ABT-869)	CC1=CC(=C(F)C=C1)NC(=O)NC2=CC=C(C=C2)C3=C4C(=N[NH]C4=CC=C3)N
plate7_E7	plate13	A549	rep1	24	S1003_2	plate7_E7plate13	S1003	FALSE	2	1000	1000	S1003	796967-16-3	375.41	Linifanib (ABT-869)	CC1=CC(=C(F)C=C1)NC(=O)NC2=CC=C(C=C2)C3=C4C(=N[NH]C4=CC=C3)N
plate7_E7	plate21	MCF7	rep1	24	S1003_2	plate7_E7plate21	S1003	FALSE	2	1000	1000	S1003	796967-16-3	375.41	Linifanib (ABT-869)	CC1=CC(=C(F)C=C1)NC(=O)NC2=CC=C(C=C2)C3=C4C(=N[NH]C4=CC=C3)N
plate7_E1	plate29	K562	rep2	24	S1003_2	plate7_E1plate29	S1003	FALSE	2	1000	1000	S1003	796967-16-3	375.41	Linifanib (ABT-869)	CC1=CC(=C(F)C=C1)NC(=O)NC2=CC=C(C=C2)C3=C4C(=N[NH]C4=CC=C3)N
plate7_E1	plate37	A549	rep2	24	S1003_2	plate7_E1plate37	S1003	FALSE	2	1000	1000	S1003	796967-16-3	375.41	Linifanib (ABT-869)	CC1=CC(=C(F)C=C1)NC(=O)NC2=CC=C(C=C2)C3=C4C(=N[NH]C4=CC=C3)N
plate7_E1	plate45	MCF7	rep2	24	S1003_2	plate7_E1plate45	S1003	FALSE	2	1000	1000	S1003	796967-16-3	375.41	Linifanib (ABT-869)	CC1=CC(=C(F)C=C1)NC(=O)NC2=CC=C(C=C2)C3=C4C(=N[NH]C4=CC=C3)N
plate7_E1	plate5	K562	rep1	24	S1003_1	plate7_E1plate5	S1003	FALSE	1	10000	10000	S1003	796967-16-3	375.41	Linifanib (ABT-869)	CC1=CC(=C(F)C=C1)NC(=O)NC2=CC=C(C=C2)C3=C4C(=N[NH]C4=CC=C3)N
plate7_E1	plate13	A549	rep1	24	S1003_1	plate7_E1plate13	S1003	FALSE	1	10000	10000	S1003	796967-16-3	375.41	Linifanib (ABT-869)	CC1=CC(=C(F)C=C1)NC(=O)NC2=CC=C(C=C2)C3=C4C(=N[NH]C4=CC=C3)N
plate7_E1	plate21	MCF7	rep1	24	S1003_1	plate7_E1plate21	S1003	FALSE	1	10000	10000	S1003	796967-16-3	375.41	Linifanib (ABT-869)	CC1=CC(=C(F)C=C1)NC(=O)NC2=CC=C(C=C2)C3=C4C(=N[NH]C4=CC=C3)N
plate8_E7	plate30	K562	rep2	24	S1003_1	plate8_E7plate30	S1003	FALSE	1	10000	10000	S1003	796967-16-3	375.41	Linifanib (ABT-869)	CC1=CC(=C(F)C=C1)NC(=O)NC2=CC=C(C=C2)C3=C4C(=N[NH]C4=CC=C3)N
plate8_E7	plate38	A549	rep2	24	S1003_1	plate8_E7plate38	S1003	FALSE	1	10000	10000	S1003	796967-16-3	375.41	Linifanib (ABT-869)	CC1=CC(=C(F)C=C1)NC(=O)NC2=CC=C(C=C2)C3=C4C(=N[NH]C4=CC=C3)N
plate8_E7	plate46	MCF7	rep2	24	S1003_1	plate8_E7plate46	S1003	FALSE	1	10000	10000	S1003	796967-16-3	375.41	Linifanib (ABT-869)	CC1=CC(=C(F)C=C1)NC(=O)NC2=CC=C(C=C2)C3=C4C(=N[NH]C4=CC=C3)N
plate8_G7	plate6	K562	rep1	24	S1004_4	plate8_G7plate6	S1004	FALSE	4	10	10	S1004	912444-00-9	244.29	Veliparib (ABT-888)	C[C@@]1(CCCN1)C1=NC2=C(C=CC=C2N1)C(N)=O |r,c:11,13,t:7,9|
plate8_G7	plate14	A549	rep1	24	S1004_4	plate8_G7plate14	S1004	FALSE	4	10	10	S1004	912444-00-9	244.29	Veliparib (ABT-888)	C[C@@]1(CCCN1)C1=NC2=C(C=CC=C2N1)C(N)=O |r,c:11,13,t:7,9|
plate8_G7	plate22	MCF7	rep1	24	S1004_4	plate8_G7plate22	S1004	FALSE	4	10	10	S1004	912444-00-9	244.29	Veliparib (ABT-888)	C[C@@]1(CCCN1)C1=NC2=C(C=CC=C2N1)C(N)=O |r,c:11,13,t:7,9|
plate8_G1	plate30	K562	rep2	24	S1004_4	plate8_G1plate30	S1004	FALSE	4	10	10	S1004	912444-00-9	244.29	Veliparib (ABT-888)	C[C@@]1(CCCN1)C1=NC2=C(C=CC=C2N1)C(N)=O |r,c:11,13,t:7,9|
plate8_G1	plate38	A549	rep2	24	S1004_4	plate8_G1plate38	S1004	FALSE	4	10	10	S1004	912444-00-9	244.29	Veliparib (ABT-888)	C[C@@]1(CCCN1)C1=NC2=C(C=CC=C2N1)C(N)=O |r,c:11,13,t:7,9|
plate8_G1	plate46	MCF7	rep2	24	S1004_4	plate8_G1plate46	S1004	FALSE	4	10	10	S1004	912444-00-9	244.29	Veliparib (ABT-888)	C[C@@]1(CCCN1)C1=NC2=C(C=CC=C2N1)C(N)=O |r,c:11,13,t:7,9|
plate8_G1	plate6	K562	rep1	24	S1004_3	plate8_G1plate6	S1004	FALSE	3	100	100	S1004	912444-00-9	244.29	Veliparib (ABT-888)	C[C@@]1(CCCN1)C1=NC2=C(C=CC=C2N1)C(N)=O |r,c:11,13,t:7,9|
plate8_G1	plate14	A549	rep1	24	S1004_3	plate8_G1plate14	S1004	FALSE	3	100	100	S1004	912444-00-9	244.29	Veliparib (ABT-888)	C[C@@]1(CCCN1)C1=NC2=C(C=CC=C2N1)C(N)=O |r,c:11,13,t:7,9|
plate8_G1	plate22	MCF7	rep1	24	S1004_3	plate8_G1plate22	S1004	FALSE	3	100	100	S1004	912444-00-9	244.29	Veliparib (ABT-888)	C[C@@]1(CCCN1)C1=NC2=C(C=CC=C2N1)C(N)=O |r,c:11,13,t:7,9|
plate7_G7	plate29	K562	rep2	24	S1004_3	plate7_G7plate29	S1004	FALSE	3	100	100	S1004	912444-00-9	244.29	Veliparib (ABT-888)	C[C@@]1(CCCN1)C1=NC2=C(C=CC=C2N1)C(N)=O |r,c:11,13,t:7,9|
plate7_G7	plate37	A549	rep2	24	S1004_3	plate7_G7plate37	S1004	FALSE	3	100	100	S1004	912444-00-9	244.29	Veliparib (ABT-888)	C[C@@]1(CCCN1)C1=NC2=C(C=CC=C2N1)C(N)=O |r,c:11,13,t:7,9|
plate7_G7	plate45	MCF7	rep2	24	S1004_3	plate7_G7plate45	S1004	FALSE	3	100	100	S1004	912444-00-9	244.29	Veliparib (ABT-888)	C[C@@]1(CCCN1)C1=NC2=C(C=CC=C2N1)C(N)=O |r,c:11,13,t:7,9|
plate7_G7	plate5	K562	rep1	24	S1004_2	plate7_G7plate5	S1004	FALSE	2	1000	1000	S1004	912444-00-9	244.29	Veliparib (ABT-888)	C[C@@]1(CCCN1)C1=NC2=C(C=CC=C2N1)C(N)=O |r,c:11,13,t:7,9|
plate7_G7	plate13	A549	rep1	24	S1004_2	plate7_G7plate13	S1004	FALSE	2	1000	1000	S1004	912444-00-9	244.29	Veliparib (ABT-888)	C[C@@]1(CCCN1)C1=NC2=C(C=CC=C2N1)C(N)=O |r,c:11,13,t:7,9|
plate7_G7	plate21	MCF7	rep1	24	S1004_2	plate7_G7plate21	S1004	FALSE	2	1000	1000	S1004	912444-00-9	244.29	Veliparib (ABT-888)	C[C@@]1(CCCN1)C1=NC2=C(C=CC=C2N1)C(N)=O |r,c:11,13,t:7,9|
plate7_G1	plate29	K562	rep2	24	S1004_2	plate7_G1plate29	S1004	FALSE	2	1000	1000	S1004	912444-00-9	244.29	Veliparib (ABT-888)	C[C@@]1(CCCN1)C1=NC2=C(C=CC=C2N1)C(N)=O |r,c:11,13,t:7,9|
plate7_G1	plate37	A549	rep2	24	S1004_2	plate7_G1plate37	S1004	FALSE	2	1000	1000	S1004	912444-00-9	244.29	Veliparib (ABT-888)	C[C@@]1(CCCN1)C1=NC2=C(C=CC=C2N1)C(N)=O |r,c:11,13,t:7,9|
plate7_G1	plate45	MCF7	rep2	24	S1004_2	plate7_G1plate45	S1004	FALSE	2	1000	1000	S1004	912444-00-9	244.29	Veliparib (ABT-888)	C[C@@]1(CCCN1)C1=NC2=C(C=CC=C2N1)C(N)=O |r,c:11,13,t:7,9|
plate7_G1	plate5	K562	rep1	24	S1004_1	plate7_G1plate5	S1004	FALSE	1	10000	10000	S1004	912444-00-9	244.29	Veliparib (ABT-888)	C[C@@]1(CCCN1)C1=NC2=C(C=CC=C2N1)C(N)=O |r,c:11,13,t:7,9|
plate7_G1	plate13	A549	rep1	24	S1004_1	plate7_G1plate13	S1004	FALSE	1	10000	10000	S1004	912444-00-9	244.29	Veliparib (ABT-888)	C[C@@]1(CCCN1)C1=NC2=C(C=CC=C2N1)C(N)=O |r,c:11,13,t:7,9|
plate7_G1	plate21	MCF7	rep1	24	S1004_1	plate7_G1plate21	S1004	FALSE	1	10000	10000	S1004	912444-00-9	244.29	Veliparib (ABT-888)	C[C@@]1(CCCN1)C1=NC2=C(C=CC=C2N1)C(N)=O |r,c:11,13,t:7,9|
plate8_G7	plate30	K562	rep2	24	S1004_1	plate8_G7plate30	S1004	FALSE	1	10000	10000	S1004	912444-00-9	244.29	Veliparib (ABT-888)	C[C@@]1(CCCN1)C1=NC2=C(C=CC=C2N1)C(N)=O |r,c:11,13,t:7,9|
plate8_G7	plate38	A549	rep2	24	S1004_1	plate8_G7plate38	S1004	FALSE	1	10000	10000	S1004	912444-00-9	244.29	Veliparib (ABT-888)	C[C@@]1(CCCN1)C1=NC2=C(C=CC=C2N1)C(N)=O |r,c:11,13,t:7,9|
plate8_G7	plate46	MCF7	rep2	24	S1004_1	plate8_G7plate46	S1004	FALSE	1	10000	10000	S1004	912444-00-9	244.29	Veliparib (ABT-888)	C[C@@]1(CCCN1)C1=NC2=C(C=CC=C2N1)C(N)=O |r,c:11,13,t:7,9|
plate8_B7	plate50	A549	rep1	72	S1007_4	plate8_B7plate50	S1007	FALSE	4	10	10	S1007	808118-40-3	352.34	Roxadustat (FG-4592)	CC1=NC(C(=O)NCC(O)=O)=C(O)C2=C1C=C(OC1=CC=CC=C1)C=C2 |c:13,21,23,26,t:1,10,16,19|
plate10_B1	plate52	A549	rep2	72	S1007_4	plate10_B1plate52	S1007	FALSE	4	10	10	S1007	808118-40-3	352.34	Roxadustat (FG-4592)	CC1=NC(C(=O)NCC(O)=O)=C(O)C2=C1C=C(OC1=CC=CC=C1)C=C2 |c:13,21,23,26,t:1,10,16,19|
plate4_B7	plate2	K562	rep1	24	S1007_4	plate4_B7plate2	S1007	FALSE	4	10	10	S1007	808118-40-3	352.34	Roxadustat (FG-4592)	CC1=NC(C(=O)NCC(O)=O)=C(O)C2=C1C=C(OC1=CC=CC=C1)C=C2 |c:13,21,23,26,t:1,10,16,19|
plate4_B7	plate10	A549	rep1	24	S1007_4	plate4_B7plate10	S1007	FALSE	4	10	10	S1007	808118-40-3	352.34	Roxadustat (FG-4592)	CC1=NC(C(=O)NCC(O)=O)=C(O)C2=C1C=C(OC1=CC=CC=C1)C=C2 |c:13,21,23,26,t:1,10,16,19|
plate4_B7	plate18	MCF7	rep1	24	S1007_4	plate4_B7plate18	S1007	FALSE	4	10	10	S1007	808118-40-3	352.34	Roxadustat (FG-4592)	CC1=NC(C(=O)NCC(O)=O)=C(O)C2=C1C=C(OC1=CC=CC=C1)C=C2 |c:13,21,23,26,t:1,10,16,19|
plate4_B1	plate26	K562	rep2	24	S1007_4	plate4_B1plate26	S1007	FALSE	4	10	10	S1007	808118-40-3	352.34	Roxadustat (FG-4592)	CC1=NC(C(=O)NCC(O)=O)=C(O)C2=C1C=C(OC1=CC=CC=C1)C=C2 |c:13,21,23,26,t:1,10,16,19|
plate4_B1	plate34	A549	rep2	24	S1007_4	plate4_B1plate34	S1007	FALSE	4	10	10	S1007	808118-40-3	352.34	Roxadustat (FG-4592)	CC1=NC(C(=O)NCC(O)=O)=C(O)C2=C1C=C(OC1=CC=CC=C1)C=C2 |c:13,21,23,26,t:1,10,16,19|
plate4_B1	plate42	MCF7	rep2	24	S1007_4	plate4_B1plate42	S1007	FALSE	4	10	10	S1007	808118-40-3	352.34	Roxadustat (FG-4592)	CC1=NC(C(=O)NCC(O)=O)=C(O)C2=C1C=C(OC1=CC=CC=C1)C=C2 |c:13,21,23,26,t:1,10,16,19|
plate8_B1	plate50	A549	rep1	72	S1007_3	plate8_B1plate50	S1007	FALSE	3	100	100	S1007	808118-40-3	352.34	Roxadustat (FG-4592)	CC1=NC(C(=O)NCC(O)=O)=C(O)C2=C1C=C(OC1=CC=CC=C1)C=C2 |c:13,21,23,26,t:1,10,16,19|
plate9_B7	plate51	A549	rep2	72	S1007_3	plate9_B7plate51	S1007	FALSE	3	100	100	S1007	808118-40-3	352.34	Roxadustat (FG-4592)	CC1=NC(C(=O)NCC(O)=O)=C(O)C2=C1C=C(OC1=CC=CC=C1)C=C2 |c:13,21,23,26,t:1,10,16,19|
plate4_B1	plate2	K562	rep1	24	S1007_3	plate4_B1plate2	S1007	FALSE	3	100	100	S1007	808118-40-3	352.34	Roxadustat (FG-4592)	CC1=NC(C(=O)NCC(O)=O)=C(O)C2=C1C=C(OC1=CC=CC=C1)C=C2 |c:13,21,23,26,t:1,10,16,19|
plate4_B1	plate10	A549	rep1	24	S1007_3	plate4_B1plate10	S1007	FALSE	3	100	100	S1007	808118-40-3	352.34	Roxadustat (FG-4592)	CC1=NC(C(=O)NCC(O)=O)=C(O)C2=C1C=C(OC1=CC=CC=C1)C=C2 |c:13,21,23,26,t:1,10,16,19|
plate4_B1	plate18	MCF7	rep1	24	S1007_3	plate4_B1plate18	S1007	FALSE	3	100	100	S1007	808118-40-3	352.34	Roxadustat (FG-4592)	CC1=NC(C(=O)NCC(O)=O)=C(O)C2=C1C=C(OC1=CC=CC=C1)C=C2 |c:13,21,23,26,t:1,10,16,19|
plate3_B7	plate25	K562	rep2	24	S1007_3	plate3_B7plate25	S1007	FALSE	3	100	100	S1007	808118-40-3	352.34	Roxadustat (FG-4592)	CC1=NC(C(=O)NCC(O)=O)=C(O)C2=C1C=C(OC1=CC=CC=C1)C=C2 |c:13,21,23,26,t:1,10,16,19|
plate3_B7	plate33	A549	rep2	24	S1007_3	plate3_B7plate33	S1007	FALSE	3	100	100	S1007	808118-40-3	352.34	Roxadustat (FG-4592)	CC1=NC(C(=O)NCC(O)=O)=C(O)C2=C1C=C(OC1=CC=CC=C1)C=C2 |c:13,21,23,26,t:1,10,16,19|
plate3_B7	plate41	MCF7	rep2	24	S1007_3	plate3_B7plate41	S1007	FALSE	3	100	100	S1007	808118-40-3	352.34	Roxadustat (FG-4592)	CC1=NC(C(=O)NCC(O)=O)=C(O)C2=C1C=C(OC1=CC=CC=C1)C=C2 |c:13,21,23,26,t:1,10,16,19|
plate2_B7	plate49	A549	rep1	72	S1007_2	plate2_B7plate49	S1007	FALSE	2	1000	1000	S1007	808118-40-3	352.34	Roxadustat (FG-4592)	CC1=NC(C(=O)NCC(O)=O)=C(O)C2=C1C=C(OC1=CC=CC=C1)C=C2 |c:13,21,23,26,t:1,10,16,19|
plate9_B1	plate51	A549	rep2	72	S1007_2	plate9_B1plate51	S1007	FALSE	2	1000	1000	S1007	808118-40-3	352.34	Roxadustat (FG-4592)	CC1=NC(C(=O)NCC(O)=O)=C(O)C2=C1C=C(OC1=CC=CC=C1)C=C2 |c:13,21,23,26,t:1,10,16,19|
